age,daily_screen_time,social_media_hours,study_hours,sleep_hours,notifications_per_day,focus_score,coffee_per_day,breaks_per_day,night_usage,distraction_score,addiction_level,productivity_score
23.0,5.41,2.18,7.07,8.779434942,147.0852166,100.0,1.0,6.0,0.0,3.984,1,83.87674673
20.0,11.17,4.04,7.5,7.678215842,135.045311,100.0,1.0,6.0,1.0,6.195,1,68.66573154
30.0,6.07,4.05,2.73,5.784490148,63.69440028,100.0,2.0,4.0,1.0,3.576,1,8.828245064
17.0,3.43,1.22,2.38,8.912259252,135.6724339,100.0,1.0,1.0,1.0,3.861,0,68.70121933
34.0,9.15,6.89,1.87,8.679892926,82.62038053,88.42,0.0,2.0,1.0,5.754,2,3.23871575
18.0,4.93,1.54,6.64,7.852286241,269.2806661,100.0,1.0,6.0,0.0,5.473,0,83.8803487
33.0,7.25,3.26,5.44,5.606051794,165.9822073,100.0,2.0,9.0,1.0,2.553,1,40.38373921
17.0,8.98,7.49,1.89,9.148397724,165.9822073,80.23,0.0,3.0,1.0,5.462,2,-3.872711883
33.0,11.0,8.04,3.02,7.375880382,145.0843024,90.89,0.0,1.0,1.0,7.474,2,11.16276553
34.0,9.92,3.41,4.05,7.973464233,140.1799598,100.0,1.0,3.0,1.0,6.365,1,40.26389375
21.0,13.14,6.94,4.23,4.6523529,148.8193799,81.48,4.0,2.0,1.0,4.571,2,7.036422223
34.0,8.8,5.24,7.11,5.151283166,101.7614628,100.0,2.0,8.0,1.0,4.427,2,41.75816838
23.0,11.46,9.26,3.04,8.656904092,125.8465406,82.74,0.0,3.0,1.0,7.098,2,2.112863048
15.0,4.96,3.28,7.27,6.327578093,265.447778,100.0,2.0,7.0,0.0,5.679,1,66.95364044
22.0,2.01,3.771381605,3.53,5.750117471,201.6375092,100.0,3.0,4.0,0.0,3.646,0,38.80862877
21.0,4.72,4.23,5.97,8.399977701,246.5895972,100.0,1.0,7.0,0.0,5.489,1,47.54190805
32.0,4.18,1.84,7.44,4.830789065,167.1356199,100.0,4.0,4.0,0.0,5.462,0,71.8952275
22.0,8.62,5.81,7.26,5.817704407,68.47358271,100.0,2.0,8.0,1.0,3.812,2,72.40082722
15.0,8.34,4.81,0.46,5.817181664,27.77925945,87.4,3.0,1.0,1.0,4.512,1,1.822661782
25.0,7.93,2.57,1.65,5.676835518,150.9083481,100.0,4.0,1.0,1.0,6.25,1,14.42293913
39.0,2.16,0.67,3.82,6.278561737,238.7068234,100.0,2.0,4.0,0.0,4.694,0,57.99913769
39.0,7.0,3.45,3.45,4.218146974,62.10799667,100.0,4.0,1.0,1.0,4.85,1,33.87979824
32.0,5.24,3.61,5.13,4.777591354,214.8122969,100.0,4.0,6.0,0.0,5.221,1,33.66294953
37.0,8.65,5.54,7.56,7.69096519,26.55883082,100.0,2.0,5.0,1.0,2.957,2,91.60131758
24.0,7.57,4.78,0.9,6.517502160499999,305.028889,92.97,1.0,2.0,1.0,9.235,1,1.366635668
17.0,5.43,1.73,3.61,6.001871508,181.5132742,100.0,0.0,1.0,0.0,5.252,0,50.949441
21.0,3.35,1.95,1.54,5.092307589,254.6663967,95.09,4.0,3.0,0.0,6.253,0,24.02688368
30.0,2.94,2.51,7.15,5.002940287,147.6018239,100.0,2.0,9.0,0.0,2.305,1,74.43521859
30.0,10.32,5.56,7.72,7.872330653,25.94430694,100.0,0.0,7.0,1.0,3.644,1,63.82662487
39.0,11.18,7.55,3.83,8.515537182,135.2941911,99.94,2.0,4.0,1.0,7.381,2,23.43014717
34.0,8.5,6.53,0.83,5.674693588,114.7458948,83.58,4.0,4.0,1.0,5.901,2,-1.144384869
31.0,3.03,2.33,6.28,5.298752503,72.64424775,100.0,4.0,6.0,0.0,1.471,1,81.80389728
16.0,6.02,3.68,5.58,7.869418238,256.5491718,100.0,1.0,7.0,1.0,6.376,1,32.44820702
15.0,9.29,7.57,2.84,7.036965242,123.0752717,87.17,1.0,3.0,1.0,6.293,2,7.103151369
30.0,9.8,3.771381605,7.1,6.676486395,38.55552901,100.0,0.0,6.0,1.0,3.33,2,62.61771575
26.0,3.18,2.65,7.81,7.218165402,139.7275707,100.0,2.0,6.0,0.0,2.007,1,86.83424738
19.0,2.0,0.89,4.46,7.485429266,71.09483208,100.0,2.0,1.0,0.0,1.042,0,56.76147687
19.0,9.12,4.27,4.53,9.080144634,30.11648971,100.0,0.0,3.0,1.0,3.781,1,57.43105947
37.0,5.57,1.85,2.38,5.087100503,123.5978602,100.0,4.0,1.0,0.0,4.711,0,22.19196723
23.0,4.54,3.53,4.68,8.616757813,261.9878276,100.0,2.0,3.0,0.0,6.566,1,50.59794649
23.0,2.13,1.17,3.52,6.309380458,114.9106285,100.0,4.0,3.0,0.0,1.949,0,58.11031139
17.0,7.4,3.24,2.42,7.125645006,59.6599387,100.0,1.0,3.0,1.0,4.074,1,40.46754261
33.0,10.51,4.61,0.54,6.497287995,212.1618113,91.26,0.0,1.0,1.0,9.513,1,-9.392042096
30.0,11.58,9.74,2.02,5.921905037,150.5360974,66.21,2.0,4.0,1.0,7.924,2,5.206015924
30.0,7.66,6.13,1.58,7.475494408,226.2750028,92.36,1.0,4.0,1.0,7.536,1,36.179356595
17.0,7.0,4.51,4.34,5.478197093,265.1615189,100.0,3.0,4.0,1.0,7.488,1,45.81573478
34.0,2.85,1.91,4.81,4.268193129,184.823972,100.0,2.0,2.0,0.0,3.742,0,34.67856119
38.0,7.49,4.38,4.87,6.948208656,249.0166331,100.0,1.0,2.0,1.0,7.264,1,30.03194096
27.0,5.8,3.1,3.11,6.122808203,63.0273877,100.0,2.0,3.0,0.0,3.307,1,47.28272692
38.0,12.105,6.85,3.37,5.550485399,360.236523,97.8,3.0,1.0,1.0,6.404,2,1.7211319
15.0,5.89,2.21,6.67,8.534260548,220.3585168,100.0,2.0,5.0,0.0,5.484,1,99.37683313
38.0,4.4,2.42,3.81,4.796489765,94.52585083,100.0,4.0,4.0,0.0,2.657,1,31.39786297
34.0,2.95,1.49,7.9,6.08687756,121.8148167,100.0,0.0,5.0,0.0,1.825,0,94.48341077
25.0,5.15,3.08,3.52,4.259665958,258.7419458,100.0,4.0,4.0,0.0,6.679,1,16.48668006
31.0,2.97,1.71,4.1412097370000005,6.993991722,75.54456091,100.0,0.0,3.0,0.0,5.462,0,55.20042486
22.0,3.77,2.3,0.4,5.144790648,239.5870547,90.99,3.0,1.0,0.0,7.045,1,13.82663921
18.0,11.87,4.56,5.23,6.517502160499999,2.140571356,100.0,0.0,8.0,1.0,4.846,1,42.51648522
20.0,6.44,3.91,6.81,4.549418704,124.8182087,100.0,3.0,5.0,1.0,3.557,1,48.36852168
22.0,7.32,3.26,7.54,4.203893602,207.6543303,100.0,4.0,6.0,1.0,5.878,1,58.86204114
34.0,10.74,4.41,4.1412097370000005,8.181426144,182.8737456,100.0,0.0,7.0,1.0,6.956,1,94.12107158
17.0,11.96,4.05,2.26,7.400849441,50.51574008,100.0,0.0,3.0,1.0,6.022,1,20.8110592
30.0,7.83,5.93,4.6,5.301397736,128.9714319,100.0,4.0,3.0,1.0,4.715,2,36.79505668
39.0,10.12,5.63,3.61,4.263990456,153.9862176,91.09,4.0,2.0,1.0,6.517,2,36.179356595
17.0,5.27,3.56,4.51,8.460887455,210.3868709,100.0,2.0,3.0,0.0,5.462,1,36.179356595
39.0,5.06,3.73,1.26,4.740019132,208.7094766,80.61,4.0,1.0,0.0,6.132,1,3.056860969
32.0,6.03,4.27,6.85,8.388056749,270.4655509,100.0,1.0,4.0,1.0,6.32,1,80.806131
28.0,8.73,5.08,7.28,6.987374598,279.0078442,100.0,0.0,5.0,1.0,7.581,2,69.4339281
32.0,8.82,4.7,3.6,6.67151258,32.66751655,100.0,2.0,2.0,1.0,4.11,1,14.93875129
27.0,5.15,2.71,2.24,7.508154301,128.4820485,100.0,2.0,1.0,0.0,4.223,1,49.67908862
36.0,3.33,2.28,1.13,8.243517556,283.2097577,100.0,0.0,1.0,0.0,6.146,1,30.02531489
17.0,7.0,4.97,5.47,5.466738696,152.118375,100.0,3.0,6.0,0.0,5.462,1,44.49135344
30.0,3.28,2.66,2.5,6.150813796,22.03095352,100.0,1.0,1.0,0.0,1.41,1,29.31121524
23.0,7.78,6.42,4.1412097370000005,6.162386425,278.4595577,100.0,0.0,9.0,1.0,7.446,2,38.38794057
18.0,8.93,3.59,5.37,9.137826318,30.00653062,100.0,1.0,6.0,1.0,3.254,1,74.94099427
15.0,9.01,3.44,5.17,7.578462636,87.28025302,100.0,0.0,6.0,1.0,4.494,1,74.51652071
18.0,9.53,6.46,4.48,5.26347438,294.6687042,90.51,2.0,3.0,1.0,9.081,2,3.777145867
15.0,10.73,5.16,0.37,4.964793541,165.9822073,88.78,4.0,3.0,1.0,7.434,2,2.992515582
28.0,7.0,2.18,7.46,5.242635217,95.9482588,100.0,4.0,9.0,1.0,3.142,1,73.49118093
35.0,9.3,7.75,5.02,5.443415605,279.8294581,94.61,4.0,6.0,1.0,8.744,2,-5.515503472
30.0,8.19,3.57,7.95,5.433139604,288.3918657,100.0,4.0,7.0,1.0,6.95,1,53.92073768
34.0,3.87,3.32,4.3,6.517502160499999,133.0785747,100.0,2.0,2.0,0.0,3.405,1,43.84163709
38.0,2.26,1.65,5.68,4.799795643,80.59167674,100.0,3.0,7.0,0.0,0.746,0,61.11458859
22.0,4.85,3.67,0.45,5.483643254,200.0486322,100.0,4.0,4.0,0.0,6.03,1,-5.664975185
21.0,6.43,2.71,5.05,7.834268983,38.80569001,100.0,2.0,4.0,1.0,2.62,1,70.03108792
17.0,8.17,3.6,6.12,5.003277791,13.41149244,100.0,3.0,6.0,1.0,2.649,1,73.68727012
31.0,10.5,6.43,6.23,4.430248398,206.5746271,88.0,3.0,8.0,1.0,7.241,2,38.6265105
15.0,5.94,1.6,6.16,4.706766136,357.3773814,100.0,4.0,6.0,0.0,3.852,0,65.47823963
27.0,3.26,1.58,1.81,5.18727057,56.16570826,100.0,2.0,4.0,0.0,1.827,0,38.40207996
26.0,11.63,5.73,7.8,8.251437634,103.9228534,100.0,2.0,9.0,1.0,5.675,2,96.21942109
33.0,3.08,1.22,7.96,6.763886194,165.9822073,100.0,0.0,5.0,0.0,3.572,0,104.6650448
36.0,6.78,2.87,0.6,4.084990543,58.33639184,98.46,2.0,1.0,1.0,4.01,1,14.28802461
37.0,7.86,6.08,7.49,5.812924982,191.146105,100.0,4.0,5.0,1.0,5.462,2,53.47576192
36.0,7.41,2.97,2.32,4.886286326,41.45404962,100.0,2.0,3.0,1.0,3.669,1,14.73276858
28.0,2.86,0.91,5.51,7.648043246,34.38935209,100.0,2.0,6.0,0.0,0.557,0,71.00386546
20.0,2.57,1.74,2.7,5.98931813,264.4851532,100.0,1.0,2.0,0.0,5.735,0,38.82559487
20.0,3.05,2.7,7.74,6.771332503,219.9277355,100.0,2.0,8.0,0.0,3.043,1,87.82547309
27.0,7.86,3.92,0.81,6.02257228,142.1124264,100.0,4.0,2.0,1.0,6.507,1,5.083292999
33.0,7.44,2.76,3.98,4.476187461,224.0132565,100.0,4.0,3.0,1.0,6.586,1,43.68024751
36.0,4.34,2.79,3.42,8.492551387,87.14479129,100.0,2.0,4.0,0.0,2.884,1,71.89652307
22.0,8.38,7.07,2.61,7.835018729,188.9586375,94.11,2.0,2.0,1.0,6.967,2,17.00713112
16.0,10.2,7.86,5.16,8.264072041,82.70189551,98.36,0.0,7.0,1.0,4.912,2,42.484234
35.0,2.42,1.63,1.05,3.830749943,206.1476721,100.0,2.0,3.0,0.0,4.895,0,17.83315897
15.0,6.98,3.41,5.73,7.629328078,139.0754997,100.0,0.0,9.0,1.0,4.971,1,52.25711612
29.0,8.89,5.56,7.84,7.030979434,46.24466383,100.0,1.0,7.0,1.0,2.833,2,80.00522028
15.0,4.52,1.6,6.44,8.202681925,150.2562339,100.0,0.0,5.0,0.0,3.508,0,95.49242798
19.0,5.08,3.59,6.88,5.148557043,96.41976275,100.0,3.0,7.0,0.0,2.296,1,63.75113417
30.0,8.14,5.98,2.88,6.517502160499999,297.2408052,86.98,1.0,1.0,1.0,8.426,2,-2.302260861
33.0,10.98,9.65,2.6,4.267172077,267.6052598,61.74,4.0,1.0,1.0,10.31,2,7.297475257
18.0,10.1,4.61,4.14,6.719515955,286.2208287,100.0,0.0,3.0,1.0,9.448,1,28.62432687
17.0,7.83,2.44,0.37,5.234942371,165.8673827,98.95,3.0,1.0,1.0,7.044,1,2.534667104
31.0,9.3,5.83,7.56,7.813342492,213.8370598,100.0,1.0,8.0,1.0,6.662,2,73.19015796
31.0,5.65,4.09,1.15,7.694746347,159.5749766,100.0,1.0,4.0,0.0,5.78,1,21.70255767
26.0,8.41,6.51,7.22,5.872082018,74.79119965,100.0,2.0,7.0,1.0,2.939,2,67.81864086
28.0,6.66,2.77,0.67,7.322506601,84.22062041,96.19,1.0,3.0,1.0,4.689,1,23.81395687
35.0,3.9,1.78,6.58,4.248574973,71.77483348,100.0,4.0,5.0,0.0,1.396,0,67.43295196
20.0,9.02,5.48,1.22,7.162445077,162.1102247,81.52,0.0,1.0,1.0,7.504,2,10.21318937
17.0,7.56,3.77,0.31,6.009099598,127.8578345,89.67,2.0,4.0,1.0,6.207,1,17.82199257
23.0,5.59,4.56,5.76,4.852483501,78.9556501,100.0,4.0,6.0,0.0,2.627,1,35.52415241
19.0,11.11,6.49,2.24,7.892327714,285.3174408,81.59,2.0,2.0,1.0,10.423,2,13.87135434
38.0,7.0,1.72,5.72,4.69236557,30.3583787,100.0,4.0,7.0,1.0,0.149,0,64.4681865
31.0,5.16,3.771381605,4.44,6.689446575,174.6830828,100.0,1.0,1.0,0.0,4.948,1,59.06738376
28.0,2.57,1.96,0.87,8.698199631,37.58821456,100.0,2.0,2.0,0.0,1.904,0,44.64968677
35.0,9.67,4.83,7.46,8.148004622,8.2285278,100.0,1.0,6.0,1.0,3.057,1,69.09853669
17.0,9.02,7.21,3.62,8.097094756,48.75862675,100.0,0.0,3.0,1.0,3.864,2,43.51934911
15.0,5.31,2.47,5.88,4.955960408,33.03999229,100.0,4.0,7.0,0.0,1.811,1,61.8097513
34.0,8.76,5.5,4.01,8.011358834,239.1936063,94.29,2.0,4.0,1.0,7.937,2,37.32704731
35.0,7.0,2.55,4.83,5.868710633,33.98522387,100.0,3.0,3.0,0.0,2.791,1,58.14806473
37.0,9.56,5.6,2.42,8.463907612,251.0058567,100.0,1.0,3.0,1.0,5.462,2,7.997595437
15.0,6.54,3.21,1.6,7.01237361,76.77967245,100.0,0.0,4.0,1.0,4.21,1,35.91896843
17.0,6.12,2.82,4.34,6.801251023,173.1900016,100.0,2.0,1.0,1.0,5.198,1,50.30829264
32.0,11.35,9.99,3.52,4.741882985,228.7031125,69.13,4.0,3.0,1.0,9.039,2,-2.760024894
39.0,4.51,1.79,3.12,6.517502160499999,8.769126855,100.0,1.0,2.0,0.0,1.919,0,52.8554299
24.0,3.2,2.47,5.38,7.933191002,78.21163755,100.0,2.0,5.0,0.0,1.726,1,88.73284397
36.0,7.85,6.99,5.52,8.147041733,266.1299953,96.1,0.0,6.0,1.0,7.189,2,38.04558956
17.0,11.69,3.65,0.37,4.044059594,139.7510491,86.52,3.0,2.0,1.0,8.534,1,5.477972942
22.0,5.78,4.16,2.71,8.301758939,40.67664191,100.0,0.0,3.0,0.0,2.757,1,35.45306216
28.0,2.62,1.18,3.29,4.540612458,76.7014073,100.0,2.0,3.0,0.0,1.843,0,30.69093626
38.0,5.39,1.75,0.78,6.626282222,74.01353376,100.0,1.0,1.0,0.0,4.121,0,48.94269199
32.0,7.06,3.82,1.89,6.995433112,245.2741109,98.57,0.0,3.0,1.0,7.943,1,7.224918737
29.0,3.62,3.12,0.41,4.189815066,44.5235225,100.0,3.0,1.0,0.0,2.287,1,-5.733304868
36.0,8.58,2.63,7.97,3.593902506,145.6872619,100.0,2.0,5.0,1.0,4.699,1,73.35690396
37.0,11.98,7.82,5.89,7.915770281,268.9082317,95.13,1.0,5.0,1.0,9.083,2,29.68173534
16.0,6.52,3.92,0.7,6.212561392,260.3701163,92.58,3.0,1.0,1.0,7.93,1,9.955838618
24.0,5.55,4.57,0.16,4.629063619,149.36774,94.11,3.0,4.0,0.0,5.607,1,-5.488047427
16.0,6.01,2.11,5.75,7.551252856,163.561794,100.0,1.0,7.0,1.0,4.62,1,74.4414062
31.0,4.725,2.23,3.51,7.912233625,503.9879332,100.0,2.0,2.0,0.0,5.462,1,52.36676113
22.0,10.83,7.67,6.29,7.219393351,165.9822073,100.0,0.0,9.0,1.0,5.462,2,21.59368798
27.0,6.15,4.31,7.39,4.77865022,19.85178114,100.0,4.0,6.0,1.0,1.438,1,72.71739462
23.0,5.87,5.08,4.79,3.369396206,68.70696597,100.0,3.0,4.0,0.0,2.958,2,11.58827822
25.0,8.6,6.83,1.5,7.598946761,206.6100229,84.18,2.0,2.0,1.0,7.95,2,-3.096074625
36.0,6.42,2.09,6.26,7.078845982,235.5673769,100.0,1.0,5.0,1.0,5.852,1,73.38388806
30.0,8.48,4.94,7.65,7.013723224,287.0824105,100.0,1.0,8.0,1.0,7.425,1,68.38915675
27.0,2.61,1.41,4.64,8.039860026,195.6270341,100.0,2.0,4.0,0.0,3.433,0,55.55747946
24.0,10.14,4.93,5.46,6.585454231,129.834551,100.0,1.0,7.0,1.0,6.392,1,27.64482897
37.0,11.41,6.51,2.7,4.815108923,76.61890866,89.29,2.0,2.0,1.0,6.435,2,5.448756057
17.0,12.735,4.5,3.05,8.401523521,470.2517885,99.36,1.0,1.0,1.0,7.61,1,13.76926152
32.0,11.55,6.46,5.88,7.128527028,78.64841539,100.0,1.0,6.0,1.0,5.911,2,49.60754243
39.0,3.51,3.12,7.42,7.03308591,117.0072393,100.0,1.0,7.0,0.0,1.689,1,80.80646559
38.0,6.77,2.39,5.03,8.245661532,87.79137896,100.0,0.0,7.0,1.0,3.876,1,99.38724586
27.0,8.02,6.84,6.32,8.852177513,204.6532598,100.0,2.0,9.0,1.0,6.214,2,44.35815964
21.0,11.73,4.6,1.37,6.597974691,605.6816243,92.15,0.0,2.0,1.0,9.239,1,1.272820837
39.0,6.01,3.771381605,1.7,5.507875374,97.28013852,100.0,3.0,1.0,1.0,4.455,1,-0.320223809
18.0,5.38,4.29,4.26,9.153715142,160.5786541,100.0,1.0,1.0,0.0,4.692,1,36.179356595
27.0,3.27,1.69,1.41,7.621982765,155.08531,100.0,1.0,3.0,0.0,4.172,0,44.24166015
34.0,7.0,3.3,5.08,6.811986291,8.871507471,100.0,0.0,9.0,0.0,5.462,1,70.6320328
27.0,3.63,1.98,2.33,6.517502160499999,140.1042206,100.0,0.0,4.0,0.0,3.876,0,36.76368762
22.0,9.34,4.9,6.33,6.522884975,34.60183655,100.0,2.0,7.0,1.0,3.191,1,39.61669359
28.0,4.09,3.5,6.46,8.99929753,28.04801653,100.0,0.0,5.0,0.0,0.567,1,74.92314516
30.0,2.59,2.07,3.71,6.907614166,236.1191575,100.0,1.0,2.0,0.0,5.442,1,39.62928101
28.0,7.52,2.75,4.1412097370000005,8.202751472,81.52877227,100.0,2.0,1.0,1.0,5.025,1,43.39696028
26.0,11.925,2.9,5.17,8.723913812,571.3873896,100.0,0.0,6.0,1.0,7.724,1,79.51415782
33.0,10.72,5.97,7.94,7.965755322,117.8557468,100.0,2.0,6.0,1.0,5.158,2,81.84880473
37.0,7.77,2.79,4.98,8.694865417,183.978065,100.0,2.0,2.0,1.0,6.331,1,54.09970852
29.0,5.45,3.66,0.29,8.747881352,79.25664484,100.0,1.0,1.0,0.0,4.218,1,29.8652651
16.0,10.03,3.87,0.14,5.620482507,232.5905696,87.95,3.0,1.0,1.0,9.993,1,-0.22347284
16.0,7.0,4.54,2.56,5.187045649,200.2610996,88.41,3.0,3.0,0.0,5.462,1,12.54502128
37.0,2.79,0.85,1.57,7.999103039,195.8928291,100.0,1.0,2.0,0.0,4.644,0,65.38708903
36.0,7.66,3.75,6.5,5.700890698,252.5332079,100.0,2.0,8.0,1.0,6.22,1,66.55365334
33.0,11.08,7.83,6.76,4.871000645,105.0036721,92.88,4.0,5.0,1.0,5.092,2,26.63413386
39.0,5.96,3.52,2.07,4.363165004,89.48452085,93.72,4.0,1.0,0.0,4.399,1,23.93951186
36.0,4.96,4.4,2.61,5.339564431,77.94860754,98.37,3.0,2.0,0.0,3.557,1,5.45366889
36.0,3.43,2.83,1.89,7.348471341,27.65064191,100.0,2.0,1.0,0.0,2.048,1,32.5462468
31.0,3.51,1.81,7.27,6.849922551,267.270642,100.0,0.0,9.0,0.0,4.814,0,81.63064664
34.0,6.33,2.07,4.02,4.356173841,137.2421156,100.0,4.0,1.0,1.0,4.659,1,40.25234515
24.0,7.96,6.43,5.25,8.884973692,189.7129251,100.0,1.0,9.0,1.0,6.385,1,30.39404182
20.0,2.81,2.38,3.32,5.450875699,277.1749237,100.0,2.0,2.0,0.0,6.029,1,39.21472073
29.0,11.4,9.03,5.05,7.84935983,130.6269321,87.02,2.0,7.0,1.0,6.845,2,22.55129334
36.0,9.55,3.6,3.09,6.517502160499999,270.0254966,100.0,2.0,3.0,1.0,9.548,1,22.88439262
25.0,7.87,7.07,2.72,7.19398873,39.97454827,100.0,1.0,3.0,1.0,4.259,2,12.00867641
19.0,10.28,4.68,5.08,6.517502160499999,86.21664251,100.0,0.0,8.0,1.0,5.536,1,32.25277856
15.0,2.8,2.06,4.73,5.838041173,116.2426782,100.0,2.0,1.0,0.0,2.401,1,58.26167991
22.0,6.77,3.771381605,2.35,7.902343016,33.38458144,100.0,2.0,3.0,1.0,3.3,2,-1.249705582
35.0,8.3,3.66,1.19,6.517502160499999,77.72662715,93.81,3.0,2.0,1.0,5.153,1,3.013606473
26.0,10.29,8.69,2.95,9.052555174,271.929026,78.18,2.0,3.0,1.0,9.72,2,-4.636341442
26.0,9.83,4.77,3.32,7.441644233,299.5091218,98.73,1.0,4.0,1.0,9.279,1,10.55440277
19.0,4.77,4.23,5.03,5.571148202,84.51959316,100.0,2.0,8.0,0.0,2.696,1,33.82398725
21.0,11.41,5.35,7.32,7.854123618,239.6380845,100.0,2.0,8.0,1.0,7.829,2,63.95029906
18.0,3.24,2.83,0.29,4.504130001,284.6983131,95.2,2.0,2.0,0.0,6.973,1,-1.540663635
20.0,10.75,3.57,1.95,7.357497356,231.8629396,95.93,2.0,2.0,1.0,9.61,1,17.44956365
27.0,11.71,8.5,1.55,8.99932444,74.86280268,94.46,0.0,2.0,1.0,6.97,2,12.64843203
34.0,3.77,2.33,4.02,4.789691376,172.7301434,100.0,2.0,3.0,0.0,4.199,1,43.46278516
29.0,9.22,5.41,3.44,7.224674832,235.5824377,100.0,2.0,2.0,1.0,7.998,2,28.29050535
17.0,2.4,1.04,5.83,6.883002056,289.5482006,100.0,1.0,8.0,0.0,5.171,0,79.28479995
37.0,6.05,4.38,1.94,7.726849358,102.9373786,100.0,1.0,3.0,1.0,3.523,1,24.13384025
22.0,7.16,2.97,4.76,4.611009259,277.0498255,100.0,2.0,1.0,1.0,7.632,1,36.62497989
34.0,7.81,3.771381605,7.07,6.638556848,49.3535118,100.0,1.0,8.0,1.0,2.624,1,56.94190885
30.0,11.36,5.13,7.29,9.040721684,191.6544173,100.0,1.0,9.0,1.0,7.173,2,70.42376002
27.0,8.72,7.62,7.67,5.223093306,55.72357809,100.0,3.0,7.0,1.0,2.999,2,32.32840582
32.0,6.81,2.16,6.19,7.35626233,59.7768936,100.0,0.0,9.0,1.0,2.988,1,76.91029104
24.0,10.1,4.24,7.25,6.765161552,117.2890321,100.0,0.0,5.0,1.0,4.955,1,55.09643905
33.0,11.51,5.13,1.88,6.213879082,144.6800083,89.08,1.0,2.0,1.0,8.051,2,13.40617621
31.0,7.0,1.22,1.58,6.696043682,251.893463,100.0,1.0,4.0,0.0,5.462,0,57.02036325
38.0,11.83,5.2,0.05,6.109087286,194.9539346,81.58,2.0,4.0,1.0,9.58,2,0.78315112
33.0,2.86,1.7,5.65,5.253430056,72.81778791,100.0,4.0,6.0,0.0,1.055,0,77.94280186
37.0,10.14,8.35,7.5,8.985974034,148.7096115,100.0,0.0,9.0,1.0,6.32,2,48.19034102
19.0,4.8,3.49,1.5,8.367505646,287.3084422,100.0,1.0,2.0,0.0,7.65,1,17.7526982
35.0,3.32,2.15,5.1,4.457510398,288.6060857,100.0,3.0,9.0,0.0,6.09,1,67.91677416
37.0,6.4,2.26,5.97,6.776908102,42.27096659,100.0,0.0,7.0,1.0,1.889,1,69.14761408
23.0,8.44,6.05,7.42,8.501541894,112.7196881,100.0,0.0,6.0,1.0,4.014,2,39.85233023
26.0,5.81,2.32,5.17,8.649051362,135.8257545,100.0,0.0,8.0,0.0,4.114,1,83.35283561
35.0,2.55,1.97,4.1412097370000005,9.156762324,309.5096092,100.0,2.0,4.0,0.0,5.462,0,101.1598362
15.0,7.0,3.771381605,2.76,9.043621091,147.1653558,100.0,0.0,1.0,0.0,5.462,1,30.55663025
15.0,11.02,6.06,2.8,4.671894185,242.1706273,83.21,2.0,2.0,1.0,9.35,2,-0.120269806
29.0,5.83,2.97,4.34,8.792920258,34.81829324,100.0,1.0,2.0,1.0,2.553,1,65.72824218
16.0,4.16,3.39,3.07,8.202535977,281.2978249,97.03,2.0,4.0,0.0,6.919,1,34.11824354
36.0,6.43,2.42,0.01,6.077928066,34.20513177,100.0,2.0,4.0,1.0,4.092,1,17.32885647
30.0,2.48,1.59,5.85,6.520643789,19.89554546,100.0,3.0,9.0,0.0,0.005,0,66.57502595
39.0,10.2,3.93,6.01,6.925724322,190.0848838,100.0,0.0,7.0,1.0,7.557,1,51.88232235
22.0,10.26,7.42,5.98,6.787639586,79.98857178,100.0,1.0,5.0,1.0,5.316,2,34.70376088
27.0,7.88,6.64,2.76,5.058860739,37.45297574,88.84,2.0,4.0,1.0,4.212,2,0.046942494
35.0,8.295,3.1,4.18,6.517502160499999,538.7402582,97.98,0.0,4.0,0.0,7.051,1,27.96666146
15.0,10.0,5.93,2.88,5.133867774,129.2064164,88.0,2.0,1.0,1.0,6.776,2,36.179356595
30.0,7.55,6.47,0.13,5.802510606,221.8988387,83.53,0.0,1.0,1.0,8.156,2,2.251441228
21.0,10.26,6.29,4.5,6.506270211,21.28116504,100.0,2.0,3.0,1.0,4.44,2,25.81537468
19.0,8.31,4.92,0.99,7.319870963,186.4705626,93.77,1.0,2.0,1.0,7.338,1,14.32433705
36.0,9.84,6.37,0.64,4.347598273,79.64132526,83.52,3.0,1.0,1.0,6.808,2,-5.851726348
37.0,7.99,5.7,6.04,8.385682763,190.8469124,100.0,1.0,8.0,1.0,5.363,2,46.49015906
17.0,6.14,2.24,0.08,8.309656492,121.7556472,100.0,1.0,3.0,1.0,5.366,1,17.66279196
26.0,11.58,9.18,7.67,8.866463236,183.6771486,100.0,2.0,7.0,1.0,7.569,2,30.56768107
30.0,7.41,4.16,4.12,8.709021785,214.0180239,100.0,0.0,4.0,1.0,6.629,1,47.96391936
33.0,8.05,2.76,7.86,4.160346073,89.07234539,100.0,4.0,5.0,1.0,3.687,1,36.179356595
19.0,4.2,3.24,0.46,5.654030962,215.3349277,88.61,2.0,2.0,1.0,5.942,1,36.179356595
36.0,8.26,4.35,4.1412097370000005,4.494887257,133.8410017,96.42,4.0,1.0,1.0,5.209,1,19.77421213
39.0,7.72,2.78,2.79,8.871860362,245.9101989,100.0,2.0,1.0,1.0,7.603,1,44.60687556
28.0,3.85,2.62,6.75,5.765270073,244.4475161,100.0,3.0,7.0,0.0,5.26,1,68.13474014
19.0,2.6,2.15,2.89,6.899880781,80.88304448,100.0,2.0,3.0,0.0,2.253,1,25.73371968
29.0,8.04,6.69,2.08,8.081283974,175.9520401,85.28,2.0,2.0,1.0,6.996,2,4.822867023
